--------- beginning of /dev/log/main
04-28 03:26:07.287 E/GeckoConsole( 3366): [JavaScript Warning: "Unknown property '-moz-box-shadow'.  Declaration dropped." {file: "http://vas.sportv.utouchlabs.com/core/css/jquery.mobile-1.3.1.min.css" line: 3 column: 91930 source: ".ui-bar-a{border:1px solid #333;background:#111;color:#fff;font-weight:700;text-shadow:0 -1px 0 #000;background-image:-webkit-gradient(linear,left top,left bottom,from(#3c3c3c),to(#111));background-image:-webkit-linear-gradient(#3c3c3c,#111);background-image:-moz-linear-gradient(#3c3c3c,#111);background-image:-ms-linear-gradient(#3c3c3c,#111);background-image:-o-linear-gradient(#3c3c3c,#111);background-image:linear-gradient(#3c3c3c,#111)}.ui-bar-a,.ui-bar-a input,.ui-bar-a select,.ui-bar-a textarea,.ui-bar-a button{font-family:Helvetica,Arial,sans-serif}.ui-bar-a .ui-link-inherit{color:#fff}.ui-bar-a a.ui-link{color:#7cc4e7;font-weight:700}.ui-bar-a a.ui-link:visited{color:#2489ce}.ui-bar-a a.ui-link:hover{color:#2489ce}.ui-bar-a a.ui-link:active{color:#2489ce}.ui-body-a,.ui-overlay-a{border:1px solid #444;background:#22
04-28 03:26:16.447 I/Gecko   (   84): 1398680776429	Marionette	INFO	sendToClient: {"from":"0","value":"iVBORw0KGgoAAAANSUhEUgAAAUAAAAHMCAYAAACk4nEJAAAgAElEQVR4nOzdd1xV9f/A8atp3sqBC3GyREBwoOZIc7WH5igtteW4oJgT86tiGmpq9c2v/Sy9JmaO1NTcCwsUFyYiIGCCImkulA0i675+fyAnUFS4gdfreb8fj+dDvPeeez/nBK/u4qrp1asXQgihRpo33ngDIYRQI81rr72GEEKokebll19GCCHUSPPiiy8ihBBqpOnZsyflrUvnzrR0dcXBzo52bm507dwFJ4dmODo049m27cr99oUQojia7t27U54+/uBDEm4kcPyPP/h59WrmzvmC2T4+6BcvYe+ePZw/f55T4eG0atGiXNchhBB30nTt2pXy1L9PX3TDhmPTqDEdn23P4u+/581XX8OuiTW2TaypX9eSzMxMOnToUK7rEEKIO2m6dOlCeerapQuTJk7E3toGuybWvDdgIPv8/LBt3AR7axsa129AVlYWz3XqVK7rEEKIO2mee+45ytOAt9+mT6/eSgCne3vzvwULigQwIyODFq6u5boOIYS4k6Zjx46UF0cHB1JSUmjSoCH21jZMnvQp2dnZpKenk5ubS5MGDWlkVZ+tW7Yyc8YMOnTooGxb+GshhCgPmvbt21NWnm3XjuDgYPYHBHD06FGO//EHLo5O2Flb49aiJd06d2HN6jWs/Xkt+wP2s3LFTxw5fITExESCjx8n4lQEO7ZvJ/DAAV5/5ZUH3l7Hjh2ZNGkSkyZNYuTIkUXO69Kli3LekCFDymwfhRCPD027du0oK23btOHA/v3YNm5C82aONKxnpTz0nfnZDNLT04mJjiEvL4/c3Fxyc3PJy8sjNDQUg8FARno6iYmJ6Bcv4c3XXi/RbcbGxgKQnp5O+/btldOHDx9OwcybN6/M9lGI8tR9kj+tJp+k5cSTtPE6RZuJx2kz/ihtxh2n1Zij/x
04-28 03:26:16.867 I/Gecko   (   84): [Parent 84] WARNING: waitpid failed pid:3499 errno:10: file ../../../gecko/ipc/chromium/src/base/process_util_posix.cc, line 254
04-28 03:26:16.867 I/Gecko   (   84): [Parent 84] WARNING: Failed to deliver SIGKILL to 3499!(3).: file ../../../gecko/ipc/chromium/src/chrome/common/process_watcher_posix_sigchld.cc, line 118
04-28 03:26:16.877 I/Gecko   (   84): 1398680776884	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {0345936c-3db8-4cd8-acb0-fc485922b4d7}, {0345936c-3db8-4cd8-acb0-fc485922b4d7}
04-28 03:26:16.917 I/Gecko   (   84): 1398680776923	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {2f38d73b-d798-4e3c-ad91-362e332fb68b}
04-28 03:26:16.937 I/Gecko   (   84): 1398680776945	Marionette	INFO	Switched to frame: {"frameValue":null}
04-28 03:26:17.057 I/Gecko   (   84): 1398680777064	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {2f38d73b-d798-4e3c-ad91-362e332fb68b}, {2f38d73b-d798-4e3c-ad91-362e332fb68b}
04-28 03:26:17.057 I/Gecko   (   84): 1398680777070	Marionette	DEBUG	Got request: executeWithCallback, data: {"to":"0","sessionId":"3-b2g","name":"executeAsyncScript","parameters":{"specialPowers":false,"scriptTimeout":null,"newSandbox":true,"args":[],"filename":"gaia_test.py","script":"return GaiaApps.displayedApp();","line":66}}, id: {ee27536e-5a4a-432a-a00e-6fe903efc746}
04-28 03:26:17.277 E/GeckoConsole(   84): Content JS LOG at dummy file:392 in GaiaApps.displayedApp: app with origin 'http://vas.sportv.utouchlabs.com' is displayed
04-28 03:26:17.287 I/Gecko   (   84): 1398680777293	Marionette	INFO	sendToClient: {"from":"0","value":{"frame":{"ELEMENT":"{e6655eff-8f0c-418f-8333-e9b8a80afbe3}"},"src":"http://vas.sportv.utouchlabs.com/vasco/index.html","name":"Vasco SporTV","origin":"http://vas.sportv.utouchlabs.com"}}, {ee27536e-5a4a-432a-a00e-6fe903efc746}, {ee27536e-5a4a-432a-a00e-6fe903efc746}
04-28 03:26:17.297 I/Gecko   (   84): 1398680777307	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {660dae5a-278f-4bbc-b4b6-214ecc4e025f}
04-28 03:26:17.297 I/Gecko   (   84): 1398680777309	Marionette	INFO	Switched to frame: {"frameValue":null}
04-28 03:26:17.407 I/Gecko   (   84): 1398680777414	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {660dae5a-278f-4bbc-b4b6-214ecc4e025f}, {660dae5a-278f-4bbc-b4b6-214ecc4e025f}
04-28 03:26:17.407 I/Gecko   (   84): 1398680777420	Marionette	DEBUG	Got request: execute, data: {"to":"0","sessionId":"3-b2g","name":"executeScript","parameters":{"specialPowers":false,"scriptTimeout":null,"newSandbox":true,"args":[],"filename":"gaia_test.py","script":"window.wrappedJSObject.dispatchEvent(new Event('home'));","line":788}}, id: {966fc483-1fe2-4c10-9002-887571473bf6}
04-28 03:26:17.497 I/Gecko   ( 3366): [SharedSurface_Gralloc 0x440bdf40] destroyed
04-28 03:26:17.657 I/Gonk    (   84): Setting nice for pid 3519 to 18
04-28 03:26:17.657 I/Gonk    (   84): Changed nice for pid 3519 from 0 to 18.
04-28 03:26:17.677 I/Gecko   (   84): 1398680777683	Marionette	INFO	sendToClient: {"from":"0","value":null}, {966fc483-1fe2-4c10-9002-887571473bf6}, {966fc483-1fe2-4c10-9002-887571473bf6}
04-28 03:26:17.707 I/Gonk    (   84): Setting nice for pid 3519 to 18
04-28 03:26:17.707 I/Gonk    (   84): Changed nice for pid 3519 from 0 to 18.
04-28 03:26:17.707 I/Gecko   (   84): [Parent 84] WARNING: waitpid failed pid:3519 errno:10: file ../../../gecko/ipc/chromium/src/base/process_util_posix.cc, line 254
04-28 03:26:17.717 I/Gonk    (   84): Setting nice for pid 3519 to 1
04-28 03:26:17.717 I/Gonk    (   84): Changed nice for pid 3519 from 18 to 1.
04-28 03:26:17.747 I/Gecko   (   84): 1398680777760	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {74258c4c-10fa-47f1-ab4d-3480df518f45}
04-28 03:26:17.757 I/Gecko   (   84): 1398680777767	Marionette	INFO	Switched to frame: {"frameValue":null}
04-28 03:26:17.877 I/Gecko   (   84): 1398680777884	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {74258c4c-10fa-47f1-ab4d-3480df518f45}, {74258c4c-10fa-47f1-ab4d-3480df518f45}
04-28 03:26:17.877 I/Gecko   (   84): 1398680777891	Marionette	DEBUG	Got request: executeWithCallback, data: {"to":"0","sessionId":"3-b2g","name":"executeAsyncScript","parameters":{"specialPowers":false,"scriptTimeout":null,"newSandbox":true,"args":[],"filename":"gaia_test.py","script":"return GaiaApps.displayedApp();","line":66}}, id: {2cf5a835-9bde-4621-9b2c-1371acd11cef}
04-28 03:26:18.007 E/GeckoConsole(   84): Content JS LOG at dummy file:392 in GaiaApps.displayedApp: app with origin 'app://homescreen.gaiamobile.org' is displayed
04-28 03:26:18.017 I/Gecko   (   84): 1398680778024	Marionette	INFO	sendToClient: {"from":"0","value":{"frame":{"ELEMENT":"{1da5ffe7-dd6c-44eb-9f14-eb5882d1ee37}"},"src":"app://homescreen.gaiamobile.org/index.html#root","name":"Homescreen","origin":"app://homescreen.gaiamobile.org"}}, {2cf5a835-9bde-4621-9b2c-1371acd11cef}, {2cf5a835-9bde-4621-9b2c-1371acd11cef}
04-28 03:26:18.027 I/Gecko   (   84): 1398680778040	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {de51ed24-f09d-4183-bd1a-b107a3ffcd4b}
04-28 03:26:18.047 I/Gecko   (   84): 1398680778058	Marionette	INFO	Switched to frame: {"frameValue":null}
04-28 03:26:18.157 I/Gecko   (   84): 1398680778165	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {de51ed24-f09d-4183-bd1a-b107a3ffcd4b}, {de51ed24-f09d-4183-bd1a-b107a3ffcd4b}
04-28 03:26:18.157 I/Gecko   (   84): 1398680778171	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {21215489-f3d2-46f3-86f3-4e5cf23e8e05}
04-28 03:26:18.177 I/Gecko   (   84): 1398680778182	Marionette	INFO	Switched to frame: {"frameValue":null}
04-28 03:26:18.287 I/Gecko   (   84): 1398680778294	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {21215489-f3d2-46f3-86f3-4e5cf23e8e05}, {21215489-f3d2-46f3-86f3-4e5cf23e8e05}
04-28 03:26:18.297 I/Gecko   (   84): 1398680778307	Marionette	DEBUG	Got request: executeWithCallback, data: {"to":"0","sessionId":"3-b2g","name":"executeAsyncScript","parameters":{"specialPowers":false,"scriptTimeout":null,"newSandbox":true,"args":[],"filename":"gaia_test.py","script":"return GaiaApps.displayedApp();","line":66}}, id: {20122725-9389-454c-9ff9-ab23edd979eb}
04-28 03:26:18.427 I/Gecko   (   84): 1398680778442	Marionette	INFO	sendToClient: {"from":"0","value":{"frame":{"ELEMENT":"{1da5ffe7-dd6c-44eb-9f14-eb5882d1ee37}"},"src":"app://homescreen.gaiamobile.org/index.html#root","name":"Homescreen","origin":"app://homescreen.gaiamobile.org"}}, {20122725-9389-454c-9ff9-ab23edd979eb}, {20122725-9389-454c-9ff9-ab23edd979eb}
04-28 03:26:18.447 E/GeckoConsole(   84): Content JS LOG at dummy file:392 in GaiaApps.displayedApp: app with origin 'app://homescreen.gaiamobile.org' is displayed
04-28 03:26:18.457 I/Gecko   (   84): 1398680778471	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"focus":true,"element":"{1da5ffe7-dd6c-44eb-9f14-eb5882d1ee37}"}}, id: {f15567e5-636c-4950-8a3c-bb5dd52ea3c3}
04-28 03:26:18.477 I/Gecko   (   84): 1398680778485	Marionette	INFO	Switched to frame: {"frameValue":"{1da5ffe7-dd6c-44eb-9f14-eb5882d1ee37}"}
04-28 03:26:18.517 I/Gecko   (   84): 1398680778523	Marionette	INFO	trying remote frame 0
04-28 03:26:18.527 I/Gecko   (   84): 1398680778538	Marionette	INFO	trying remote frame 1
04-28 03:26:18.537 I/Gecko   (   84): 1398680778547	Marionette	INFO	trying remote frame 2
04-28 03:26:18.547 I/Gecko   (   84): 1398680778553	Marionette	INFO	trying remote frame 3
04-28 03:26:18.547 I/Gecko   (   84): 1398680778554	Marionette	INFO	trying remote frame 4
04-28 03:26:18.547 I/Gecko   (   84): 1398680778555	Marionette	INFO	deleting frame
04-28 03:26:18.547 I/Gecko   (   84): 1398680778560	Marionette	INFO	frame-manager load script: [object ChromeMessageSender]
04-28 03:26:19.297 I/Gonk    (   84): Setting nice for pid 3529 to 18
04-28 03:26:19.297 I/Gonk    (   84): Changed nice for pid 3529 from 0 to 18.
04-28 03:26:19.937 I/Gonk    (   84): Setting nice for pid 3366 to 18
04-28 03:26:19.957 W/WifiHW  (   84): wifi_command: SIGNAL_POLL
04-28 03:26:19.977 I/Gonk    (   84): Changed nice for pid 3366 from 1 to 18.
04-28 03:26:20.087 I/log     ( 3538): <4>0[ 995.047954] select 3366 (Vasco SporTV), adj 10, size 7790, to kill 
04-28 03:26:20.747 I/Gecko   ( 3519): ###################################### forms.js loaded
04-28 03:26:20.767 I/Gecko   ( 3519): ############################### browserElementPanning.js loaded
04-28 03:26:20.797 I/Gecko   ( 3519): ######################## BrowserElementChildPreload.js loaded
04-28 03:26:20.807 I/Gecko   (   84): [Parent 84] WARNING: pipe error (142): Connection reset by peer: file ../../../gecko/ipc/chromium/src/chrome/common/ipc_channel_posix.cc, line 446
04-28 03:26:20.817 I/Gecko   (   84): 
04-28 03:26:20.817 I/Gecko   (   84): ###!!! [Parent][MessageChannel] Error: Channel error: cannot send/recv
04-28 03:26:20.817 I/Gecko   (   84): 
04-28 03:26:20.897 I/GeckoDump(   84): Crash reporter : Can't fetch app.reportCrashes. Exception: [Exception... "Component returned failure code: 0x8000ffff (NS_ERROR_UNEXPECTED) [nsIPrefBranch.getBoolPref]"  nsresult: "0x8000ffff (NS_ERROR_UNEXPECTED)"  location: "JS frame :: chrome://browser/content/shell.js :: shell_reportCrash :: line 7"  data: no]
04-28 03:26:20.977 I/Gecko   (   84): [Parent 84] WARNING: waitpid failed pid:3366 errno:10: file ../../../gecko/ipc/chromium/src/base/process_util_posix.cc, line 254
04-28 03:26:21.707 I/Gecko   (   84): 1398680781713	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {f15567e5-636c-4950-8a3c-bb5dd52ea3c3}, {f15567e5-636c-4950-8a3c-bb5dd52ea3c3}
04-28 03:26:21.887 I/Gecko   (   84): 1398680781902	Marionette	INFO	sendToClient: {"from":"0","value":"app://homescreen.gaiamobile.org/index.html#root"}, {e9813405-83ad-49fa-8096-89fec681deee}, {e9813405-83ad-49fa-8096-89fec681deee}
04-28 03:26:21.897 I/Gecko   (   84): 1398680781908	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {2da2c397-4140-4454-9964-8f7c40e58d8f}
04-28 03:26:21.937 I/Gecko   (   84): 1398680781945	Marionette	INFO	Switched to frame: {"frameValue":null}
04-28 03:26:22.037 I/Gecko   (   84): 1398680782048	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {2da2c397-4140-4454-9964-8f7c40e58d8f}, {2da2c397-4140-4454-9964-8f7c40e58d8f}
04-28 03:26:22.047 I/Gecko   (   84): 1398680782054	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {9bc3fe94-e5f5-4123-9a91-374e0f98dec8}
04-28 03:26:22.047 I/Gecko   (   84): 1398680782056	Marionette	INFO	Switched to frame: {"frameValue":null}
04-28 03:26:22.157 I/Gecko   (   84): 1398680782164	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {9bc3fe94-e5f5-4123-9a91-374e0f98dec8}, {9bc3fe94-e5f5-4123-9a91-374e0f98dec8}
04-28 03:26:22.157 I/Gecko   (   84): 1398680782170	Marionette	DEBUG	Got request: executeWithCallback, data: {"to":"0","sessionId":"3-b2g","name":"executeAsyncScript","parameters":{"specialPowers":false,"scriptTimeout":null,"newSandbox":true,"args":[],"filename":"gaia_test.py","script":"GaiaApps.killAll()","line":91}}, id: {268b556c-9dc6-4895-b671-8326bc3b02c2}
04-28 03:26:22.217 I/Gecko   (   84): 1398680782227	Marionette	INFO	sendToClient: {"from":"0","value":true}, {268b556c-9dc6-4895-b671-8326bc3b02c2}, {268b556c-9dc6-4895-b671-8326bc3b02c2}
04-28 03:26:22.227 I/Gecko   (   84): 1398680782233	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {d3f391e7-4dfb-4ab6-9dd9-ab588a434aea}
04-28 03:26:22.227 I/Gecko   (   84): 1398680782234	Marionette	INFO	Switched to frame: {"frameValue":null}
04-28 03:26:22.327 I/Gecko   (   84): 1398680782337	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {d3f391e7-4dfb-4ab6-9dd9-ab588a434aea}, {d3f391e7-4dfb-4ab6-9dd9-ab588a434aea}
04-28 03:26:22.337 I/Gecko   (   84): 1398680782344	Marionette	DEBUG	Got request: executeWithCallback, data: {"to":"0","sessionId":"3-b2g","name":"executeAsyncScript","parameters":{"specialPowers":false,"scriptTimeout":60000,"newSandbox":true,"args":[],"filename":"app_checker.py","script":"\n        GaiaApps.locateWithManifestURL('http://vas.sportv.utouchlabs.com/vasco/manifest.webapp',\n                                       null,\n                                       function uninstall(app) {\n                                       navigator.mozApps.mgmt.uninstall(app);\n                                       marionetteScriptFinished(true);\n                                       });\n        ","line":129}}, id: {27a39f2b-4f7b-4247-a6ac-9685352469ba}
04-28 03:26:22.377 I/Gecko   (   84): -- webapps.js uninstall http://vas.sportv.utouchlabs.com/vasco/manifest.webapp
04-28 03:26:22.767 I/Gecko   (   84): 1398680782780	Marionette	INFO	sendToClient: {"from":"0","value":true}, {27a39f2b-4f7b-4247-a6ac-9685352469ba}, {27a39f2b-4f7b-4247-a6ac-9685352469ba}
04-28 03:26:23.007 I/Gecko   (   84): [Parent 84] WARNING: waitpid failed pid:3366 errno:10: file ../../../gecko/ipc/chromium/src/base/process_util_posix.cc, line 254
04-28 03:26:23.007 I/Gecko   (   84): [Parent 84] WARNING: Failed to deliver SIGKILL to 3366!(3).: file ../../../gecko/ipc/chromium/src/chrome/common/process_watcher_posix_sigchld.cc, line 118
