--------- beginning of /dev/log/main
04-26 07:43:33.736 E/GeckoConsole( 1406): [JavaScript Warning: "Unknown property '-moz-box-shadow'.  Declaration dropped." {file: "http://cor.sportv.utouchlabs.com/core/css/jquery.mobile-1.3.1.min.css" line: 3 column: 91930 source: ".ui-bar-a{border:1px solid #333;background:#111;color:#fff;font-weight:700;text-shadow:0 -1px 0 #000;background-image:-webkit-gradient(linear,left top,left bottom,from(#3c3c3c),to(#111));background-image:-webkit-linear-gradient(#3c3c3c,#111);background-image:-moz-linear-gradient(#3c3c3c,#111);background-image:-ms-linear-gradient(#3c3c3c,#111);background-image:-o-linear-gradient(#3c3c3c,#111);background-image:linear-gradient(#3c3c3c,#111)}.ui-bar-a,.ui-bar-a input,.ui-bar-a select,.ui-bar-a textarea,.ui-bar-a button{font-family:Helvetica,Arial,sans-serif}.ui-bar-a .ui-link-inherit{color:#fff}.ui-bar-a a.ui-link{color:#7cc4e7;font-weight:700}.ui-bar-a a.ui-link:visited{color:#2489ce}.ui-bar-a a.ui-link:hover{color:#2489ce}.ui-bar-a a.ui-link:active{color:#2489ce}.ui-body-a,.ui-overlay-a{border:1px solid #444;background:#22
04-26 07:43:45.156 I/Gecko   (   84): 1398523425165	Marionette	INFO	sendToClient: {"from":"0","value":"iVBORw0KGgoAAAANSUhEUgAAAUAAAAHMCAYAAACk4nEJAAAgAElEQVR4nOzde1zN9+MH8MMyxxZyS+bSTffohlxHho3NfWM/bOayU+SuMeSyMHzZzMY4kSE2d2ZuZcscIVMpulAtjRWV7iXdzuv3R/qsCKejOo7P6/V4PB/qc87n83m/Pzu99vmcS0kGDx4MIiIxkrz//vsgIhIjycCBA0FEJEaSAQMGgIhIjCT9+vUDEZEYSfr27YvatKW7I6I6WeI9lz61ul8iosdJ+vTpg9oyuVd3HO7SAR/36ok/OtvU2n6JiCojefvtt1GdPurZHWc721R628ie3RHlZIENzvb4qYtdpfeZ0N0ZO59yGxFRdZL07NkT1WVoj25Id2yPdMf2UHSyxtuP3b7FpRvu93NGRr8u+KNfd4zt5lzh9sndOgvr+3buUG3jIiKqjKR79+6oLumdLZDuYCqUmH8n6wq3Zw3ri6TeTojrYYesQb2gcLISbpM5d0Lqo/XSHdsj3d4Uc52dqm1sL6Jv374YPnz4K79PIrGRdO3aFdWll7MzMt/rjnR7E2SNeg9pdiYY1KUzunbtik6dOuOHBfPxk7c3zp49i/O+O9Gvd29h3XsO7ZHe2RzpncyRbm+Cn1y6Vdu4XkTPnj2RlJQEAFixYsULb69bt2746KOPMHXqVHzyySe1sk8iqpykS5cuqE4fOHdBhutYpDu2R97XnujetSsOHjyI1atXw65jRzh37oxRH36ETk5OcOndB6dOncLYTz7FgZ5OyJn5OTJ62ePHDwerte+hQ4fCy8sLu3fvxrp16zB+/PgXns/o0aNRljNnzrzw9rp16yZsb/fu3bWyTyKqnKRTp06obv26dMYSl54YbmeLuMhI2NvZ4d3+/fHLzz9jzarV+OH7H+C7cxc+GDgQgwYOhNx1EnYtX4ZPO9nji/4uVd5f586dsWLFCh
04-26 07:43:45.616 I/Gecko   (   84): 1398523425627	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {efd9d29e-affc-4c47-a7db-d4e079dfc08e}, {efd9d29e-affc-4c47-a7db-d4e079dfc08e}
04-26 07:43:45.706 I/Gecko   (   84): 1398523425714	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {12be9517-9b9e-4397-9902-62d1dc1e9e62}
04-26 07:43:45.746 I/Gecko   (   84): 1398523425755	Marionette	INFO	Switched to frame: {"frameValue":null}
04-26 07:43:45.856 I/Gecko   (   84): 1398523425865	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {12be9517-9b9e-4397-9902-62d1dc1e9e62}, {12be9517-9b9e-4397-9902-62d1dc1e9e62}
04-26 07:43:45.866 I/Gecko   (   84): 1398523425871	Marionette	DEBUG	Got request: executeWithCallback, data: {"to":"0","sessionId":"3-b2g","name":"executeAsyncScript","parameters":{"specialPowers":false,"scriptTimeout":null,"newSandbox":true,"args":[],"filename":"gaia_test.py","script":"return GaiaApps.displayedApp();","line":66}}, id: {3c1cb8c0-50da-4702-946f-33b5914c3e0b}
04-26 07:43:45.876 I/Gecko   (   84): [Parent 84] WARNING: waitpid failed pid:1485 errno:10: file ../../../gecko/ipc/chromium/src/base/process_util_posix.cc, line 254
04-26 07:43:45.876 I/Gecko   (   84): [Parent 84] WARNING: Failed to deliver SIGKILL to 1485!(3).: file ../../../gecko/ipc/chromium/src/chrome/common/process_watcher_posix_sigchld.cc, line 118
04-26 07:43:46.026 I/Gecko   (   84): 1398523426038	Marionette	INFO	sendToClient: {"from":"0","value":{"frame":{"ELEMENT":"{396c42ae-cce4-431e-8051-617ba36b9e60}"},"src":"http://cor.sportv.utouchlabs.com/corinthians/index.html","name":"Corinthians SporTV","origin":"http://cor.sportv.utouchlabs.com"}}, {3c1cb8c0-50da-4702-946f-33b5914c3e0b}, {3c1cb8c0-50da-4702-946f-33b5914c3e0b}
04-26 07:43:46.036 E/GeckoConsole(   84): Content JS LOG at dummy file:392 in GaiaApps.displayedApp: app with origin 'http://cor.sportv.utouchlabs.com' is displayed
04-26 07:43:46.046 I/Gecko   (   84): 1398523426054	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {36a49579-4bd1-480e-841c-30444bfeb4e6}
04-26 07:43:46.046 I/Gecko   (   84): 1398523426056	Marionette	INFO	Switched to frame: {"frameValue":null}
04-26 07:43:46.086 I/Gecko   ( 1406): [SharedSurface_Gralloc 0x4415af80] destroyed
04-26 07:43:46.156 I/Gecko   (   84): 1398523426161	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {36a49579-4bd1-480e-841c-30444bfeb4e6}, {36a49579-4bd1-480e-841c-30444bfeb4e6}
04-26 07:43:46.156 I/Gecko   (   84): 1398523426167	Marionette	DEBUG	Got request: execute, data: {"to":"0","sessionId":"3-b2g","name":"executeScript","parameters":{"specialPowers":false,"scriptTimeout":null,"newSandbox":true,"args":[],"filename":"gaia_test.py","script":"window.wrappedJSObject.dispatchEvent(new Event('home'));","line":788}}, id: {92e933f3-4d02-4812-8eb3-4908116fd1c5}
04-26 07:43:47.736 I/Gonk    (   84): Setting nice for pid 1505 to 18
04-26 07:43:47.746 I/Gonk    (   84): Changed nice for pid 1505 from 0 to 18.
04-26 07:43:47.766 I/Gecko   (   84): 1398523427773	Marionette	INFO	sendToClient: {"from":"0","value":null}, {92e933f3-4d02-4812-8eb3-4908116fd1c5}, {92e933f3-4d02-4812-8eb3-4908116fd1c5}
04-26 07:43:48.466 I/Gonk    (   84): Setting nice for pid 1515 to 18
04-26 07:43:48.466 I/Gonk    (   84): Changed nice for pid 1515 from 0 to 18.
04-26 07:43:48.496 I/Gonk    (   84): Setting nice for pid 1515 to 18
04-26 07:43:48.496 I/Gonk    (   84): Changed nice for pid 1515 from 18 to 18.
04-26 07:43:48.496 I/Gecko   (   84): [Parent 84] WARNING: waitpid failed pid:1515 errno:10: file ../../../gecko/ipc/chromium/src/base/process_util_posix.cc, line 254
04-26 07:43:48.516 I/Gonk    (   84): Setting nice for pid 1515 to 1
04-26 07:43:48.516 I/Gonk    (   84): Changed nice for pid 1515 from 18 to 1.
04-26 07:43:48.636 I/Gecko   (   84): 1398523428645	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {cbd3ffe3-0dd6-4366-94bb-07c16a66dd1c}
04-26 07:43:48.636 I/Gecko   (   84): 1398523428648	Marionette	INFO	Switched to frame: {"frameValue":null}
04-26 07:43:48.796 I/Gonk    (   84): Setting nice for pid 1406 to 18
04-26 07:43:48.796 I/Gonk    (   84): Changed nice for pid 1406 from 1 to 18.
04-26 07:43:48.796 I/Gecko   (   84): 1398523428808	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {cbd3ffe3-0dd6-4366-94bb-07c16a66dd1c}, {cbd3ffe3-0dd6-4366-94bb-07c16a66dd1c}
04-26 07:43:48.806 I/Gecko   (   84): 1398523428815	Marionette	DEBUG	Got request: executeWithCallback, data: {"to":"0","sessionId":"3-b2g","name":"executeAsyncScript","parameters":{"specialPowers":false,"scriptTimeout":null,"newSandbox":true,"args":[],"filename":"gaia_test.py","script":"return GaiaApps.displayedApp();","line":66}}, id: {c758d895-caa4-4228-a75b-a5f416a89345}
04-26 07:43:48.876 I/Gecko   (   84): 1398523428890	Marionette	INFO	sendToClient: {"from":"0","value":{"frame":{"ELEMENT":"{a5d423b2-b780-4bc6-9cee-e648ed7102c7}"},"src":"app://homescreen.gaiamobile.org/index.html#root","name":"Homescreen","origin":"app://homescreen.gaiamobile.org"}}, {c758d895-caa4-4228-a75b-a5f416a89345}, {c758d895-caa4-4228-a75b-a5f416a89345}
04-26 07:43:48.886 I/Gecko   (   84): 1398523428896	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {4c473776-9354-4eb3-ad42-a9b15c96d252}
04-26 07:43:48.886 I/Gecko   (   84): 1398523428898	Marionette	INFO	Switched to frame: {"frameValue":null}
04-26 07:43:48.886 E/GeckoConsole(   84): Content JS LOG at dummy file:392 in GaiaApps.displayedApp: app with origin 'app://homescreen.gaiamobile.org' is displayed
04-26 07:43:48.986 I/Gecko   (   84): 1398523429000	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {4c473776-9354-4eb3-ad42-a9b15c96d252}, {4c473776-9354-4eb3-ad42-a9b15c96d252}
04-26 07:43:48.996 I/Gecko   (   84): 1398523429006	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {7969258a-52dc-4b55-8512-28c3c94f9bfc}
04-26 07:43:48.996 I/Gecko   (   84): 1398523429008	Marionette	INFO	Switched to frame: {"frameValue":null}
04-26 07:43:49.106 W/WifiHW  (   84): wifi_command: SIGNAL_POLL
04-26 07:43:49.156 I/Gecko   (   84): 1398523429163	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {7969258a-52dc-4b55-8512-28c3c94f9bfc}, {7969258a-52dc-4b55-8512-28c3c94f9bfc}
04-26 07:43:49.156 I/Gecko   (   84): 1398523429169	Marionette	DEBUG	Got request: executeWithCallback, data: {"to":"0","sessionId":"3-b2g","name":"executeAsyncScript","parameters":{"specialPowers":false,"scriptTimeout":null,"newSandbox":true,"args":[],"filename":"gaia_test.py","script":"return GaiaApps.displayedApp();","line":66}}, id: {fa9c14fd-dc6e-425c-badb-d95c26f1e990}
04-26 07:43:49.286 I/Gecko   (   84): 1398523429293	Marionette	INFO	sendToClient: {"from":"0","value":{"frame":{"ELEMENT":"{a5d423b2-b780-4bc6-9cee-e648ed7102c7}"},"src":"app://homescreen.gaiamobile.org/index.html#root","name":"Homescreen","origin":"app://homescreen.gaiamobile.org"}}, {fa9c14fd-dc6e-425c-badb-d95c26f1e990}, {fa9c14fd-dc6e-425c-badb-d95c26f1e990}
04-26 07:43:49.286 E/GeckoConsole(   84): Content JS LOG at dummy file:392 in GaiaApps.displayedApp: app with origin 'app://homescreen.gaiamobile.org' is displayed
04-26 07:43:49.306 I/Gecko   (   84): 1398523429311	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"focus":true,"element":"{a5d423b2-b780-4bc6-9cee-e648ed7102c7}"}}, id: {64216538-5ec9-4c2e-ae9b-c495e6326779}
04-26 07:43:49.306 I/Gecko   (   84): 1398523429319	Marionette	INFO	Switched to frame: {"frameValue":"{a5d423b2-b780-4bc6-9cee-e648ed7102c7}"}
04-26 07:43:49.316 I/Gecko   (   84): 1398523429321	Marionette	INFO	trying remote frame 0
04-26 07:43:49.326 I/Gecko   (   84): 1398523429331	Marionette	INFO	trying remote frame 1
04-26 07:43:49.326 I/Gecko   (   84): 1398523429333	Marionette	INFO	deleting frame
04-26 07:43:49.326 I/Gecko   (   84): 1398523429338	Marionette	INFO	frame-manager load script: [object ChromeMessageSender]
04-26 07:43:49.526 I/Gecko   (   84): 
04-26 07:43:49.526 I/Gecko   (   84): ###!!! [Parent][MessageChannel] Error: Channel error: cannot send/recv
04-26 07:43:49.526 I/Gecko   (   84): 
04-26 07:43:49.576 I/GeckoDump(   84): Crash reporter : Can't fetch app.reportCrashes. Exception: [Exception... "Component returned failure code: 0x8000ffff (NS_ERROR_UNEXPECTED) [nsIPrefBranch.getBoolPref]"  nsresult: "0x8000ffff (NS_ERROR_UNEXPECTED)"  location: "JS frame :: chrome://browser/content/shell.js :: shell_reportCrash :: line 7"  data: no]
04-26 07:43:49.576 I/Gecko   (   84): [Parent 84] WARNING: waitpid failed pid:1406 errno:10: file ../../../gecko/ipc/chromium/src/base/process_util_posix.cc, line 254
04-26 07:43:50.336 I/Gecko   ( 1515): ###################################### forms.js loaded
04-26 07:43:50.356 I/Gecko   ( 1515): ############################### browserElementPanning.js loaded
04-26 07:43:50.386 I/Gecko   ( 1515): ######################## BrowserElementChildPreload.js loaded
04-26 07:43:51.076 I/Gecko   (   84): 1398523431090	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {64216538-5ec9-4c2e-ae9b-c495e6326779}, {64216538-5ec9-4c2e-ae9b-c495e6326779}
04-26 07:43:51.366 I/Gecko   (   84): 1398523431379	Marionette	INFO	sendToClient: {"from":"0","value":"app://homescreen.gaiamobile.org/index.html#root"}, {3416554c-8353-4bc0-b219-61ff5dd5b29d}, {3416554c-8353-4bc0-b219-61ff5dd5b29d}
04-26 07:43:51.476 I/Gecko   (   84): 1398523431487	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {94336b01-2779-47de-bf7f-88e3ade5a0b1}
04-26 07:43:51.496 I/Gecko   (   84): 1398523431503	Marionette	INFO	Switched to frame: {"frameValue":null}
04-26 07:43:51.576 I/Gecko   (   84): [Parent 84] WARNING: waitpid failed pid:1406 errno:10: file ../../../gecko/ipc/chromium/src/base/process_util_posix.cc, line 254
04-26 07:43:51.576 I/Gecko   (   84): [Parent 84] WARNING: Failed to deliver SIGKILL to 1406!(3).: file ../../../gecko/ipc/chromium/src/chrome/common/process_watcher_posix_sigchld.cc, line 118
04-26 07:43:51.596 I/Gecko   (   84): 1398523431606	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {94336b01-2779-47de-bf7f-88e3ade5a0b1}, {94336b01-2779-47de-bf7f-88e3ade5a0b1}
04-26 07:43:51.606 I/Gecko   (   84): 1398523431616	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {f3e4d1b9-f7a2-4ba1-8681-35ca6666f310}
04-26 07:43:51.656 I/Gecko   (   84): 1398523431662	Marionette	INFO	Switched to frame: {"frameValue":null}
04-26 07:43:51.756 I/Gecko   (   84): 1398523431765	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {f3e4d1b9-f7a2-4ba1-8681-35ca6666f310}, {f3e4d1b9-f7a2-4ba1-8681-35ca6666f310}
04-26 07:43:51.766 I/Gecko   (   84): 1398523431770	Marionette	DEBUG	Got request: executeWithCallback, data: {"to":"0","sessionId":"3-b2g","name":"executeAsyncScript","parameters":{"specialPowers":false,"scriptTimeout":null,"newSandbox":true,"args":[],"filename":"gaia_test.py","script":"GaiaApps.killAll()","line":91}}, id: {bece34f8-f6f8-495e-b722-cde02ebdb4ea}
04-26 07:43:51.846 I/Gecko   (   84): 1398523431856	Marionette	INFO	sendToClient: {"from":"0","value":true}, {bece34f8-f6f8-495e-b722-cde02ebdb4ea}, {bece34f8-f6f8-495e-b722-cde02ebdb4ea}
04-26 07:43:51.966 I/Gecko   (   84): 1398523431973	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {f189498d-d9b9-4289-85bd-7568b92fbfb5}
04-26 07:43:51.966 I/Gecko   (   84): 1398523431975	Marionette	INFO	Switched to frame: {"frameValue":null}
04-26 07:43:52.076 I/Gecko   (   84): 1398523432083	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {f189498d-d9b9-4289-85bd-7568b92fbfb5}, {f189498d-d9b9-4289-85bd-7568b92fbfb5}
04-26 07:43:52.076 I/Gecko   (   84): 1398523432088	Marionette	DEBUG	Got request: executeWithCallback, data: {"to":"0","sessionId":"3-b2g","name":"executeAsyncScript","parameters":{"specialPowers":false,"scriptTimeout":60000,"newSandbox":true,"args":[],"filename":"app_checker.py","script":"\n        GaiaApps.locateWithManifestURL('http://cor.sportv.utouchlabs.com/corinthians/manifest.webapp',\n                                       null,\n                                       function uninstall(app) {\n                                       navigator.mozApps.mgmt.uninstall(app);\n                                       marionetteScriptFinished(true);\n                                       });\n        ","line":129}}, id: {697aa347-9697-4744-91a4-80b9a6f35497}
04-26 07:43:52.106 I/Gecko   (   84): -- webapps.js uninstall http://cor.sportv.utouchlabs.com/corinthians/manifest.webapp
04-26 07:43:52.556 I/Gecko   (   84): 1398523432562	Marionette	INFO	sendToClient: {"from":"0","value":true}, {697aa347-9697-4744-91a4-80b9a6f35497}, {697aa347-9697-4744-91a4-80b9a6f35497}
