--------- beginning of /dev/log/main
04-26 15:27:44.120 E/GeckoConsole( 1030): [JavaScript Warning: "Unknown property 'box-sizing'.  Declaration dropped." {file: "http://vit.sportv.utouchlabs.com/core/css/jquery.mobile-1.3.1.min.css" line: 3 column: 87193 source: ".ui-bar-a{border:1px solid #333;background:#111;color:#fff;font-weight:700;text-shadow:0 -1px 0 #000;background-image:-webkit-gradient(linear,left top,left bottom,from(#3c3c3c),to(#111));background-image:-webkit-linear-gradient(#3c3c3c,#111);background-image:-moz-linear-gradient(#3c3c3c,#111);background-image:-ms-linear-gradient(#3c3c3c,#111);background-image:-o-linear-gradient(#3c3c3c,#111);background-image:linear-gradient(#3c3c3c,#111)}.ui-bar-a,.ui-bar-a input,.ui-bar-a select,.ui-bar-a textarea,.ui-bar-a button{font-family:Helvetica,Arial,sans-serif}.ui-bar-a .ui-link-inherit{color:#fff}.ui-bar-a a.ui-link{color:#7cc4e7;font-weight:700}.ui-bar-a a.ui-link:visited{color:#2489ce}.ui-bar-a a.ui-link:hover{color:#2489ce}.ui-bar-a a.ui-link:active{color:#2489ce}.ui-body-a,.ui-overlay-a{border:1px solid #444;background:#222;col
04-26 15:27:52.900 I/Gecko   (   83): 1398551272914	Marionette	INFO	sendToClient: {"from":"0","value":"http://vit.sportv.utouchlabs.com/vitoria/index.html"}, {71644c28-5354-476b-bdd3-f281f35e25de}, {71644c28-5354-476b-bdd3-f281f35e25de}
04-26 15:27:52.930 I/Gecko   ( 1030): Attempting load of libEGL.so
04-26 15:27:52.990 D/libEGL  ( 1030): loaded /system/lib/egl/libEGL_mali.so
04-26 15:27:53.020 D/libEGL  ( 1030): loaded /system/lib/egl/libGLESv1_CM_mali.so
04-26 15:27:53.020 D/libEGL  ( 1030): loaded /system/lib/egl/libGLESv2_mali.so
04-26 15:27:53.090 I/Gecko   ( 1030): SharedSurface_Gralloc::Create -------
04-26 15:27:53.140 I/Gecko   ( 1030): SharedSurface_Gralloc::Create: success -- surface 0x441a7d40, GraphicBuffer 0x441def00.
04-26 15:27:53.690 I/Gecko   (   83): 
04-26 15:27:53.690 I/Gecko   (   83): ###!!! [Parent][MessageChannel] Error: Channel error: cannot send/recv
04-26 15:27:53.690 I/Gecko   (   83): 
04-26 15:27:53.880 I/Gecko   (   83): [Parent 83] WARNING: waitpid failed pid:1007 errno:10: file ../../../gecko/ipc/chromium/src/base/process_util_posix.cc, line 254
04-26 15:27:54.070 I/Gecko   (   83): 1398551274074	Marionette	INFO	sendToClient: {"from":"0","value":"iVBORw0KGgoAAAANSUhEUgAAAUAAAAHMCAYAAACk4nEJAAAgAElEQVR4nOzdd1hTd9vA8Wi1xsoIiIiCAiJbVJx11VFr91JbW61ax2O1dtg97XA8bd8uu6xRVKr1aV3FumdrcYAaQEBQUREHoCh7CYR83z+QFOoKqRDiue/r+lxCkpPzOyl8exKWytvbGyGEUCKVpRcghBCWIgEUQiiWBFAIoVgqHx8fhBBCiSSAQgjFskgAvTzbWfzAhRCibgPo7U3noCBWr1xJOw9Pix+8EELZ6jSAQQEBXLp0idLIPSxbuhSvdnImKISwHJWvry+1zbt9e/r36UtpYQE5jw4hM8CDkp07+POPP2jv2a7W91+pU6dODBgwwKxtx4wZQ1BQUK3vRwhRd2o9gG1cXfkpNBRKSsjq04WsIC+yOrYnM9CTwtkfcSEjg949e+LVrnZDGBgYyNmzZwF49913Td6uW7duLF++HIAvv/yy1vYjhKh7NzWAPj4+eLdvT3svLzr4BzDzo48xlJZSFDKPTB83soL9quviS3a/bujPnOLokSPcPWAg3u28aN++PT4+Pjfcn7+/P1OnTmXq1KmMGTOm2nVBQUHG6x577DEefPBBKmfjxo0mHc/o0aNJT083brd//378/f2vu405+xFCWMZNDWC/3r1Z81sYqampGHKyKZr3fcUZX5AXmQEelF+8QHlWJvq0VPSpZzHo9WQFepLp707uEw9TuusvCgsL2b9vH3O//x5Pd48b7vPYsWMA5OfnV4vTyJEjjSH66KOP8PPzY/369Zw6dYpRo0YZb/fFF1+wc+dO1q9ff8V9jxkzBoPBwI4dOxg9ejR+fn43XM+19iOEKQa88Qed3oqh42sxdHk9ni6vHaDLKxF0mXaATi9F/O3lCDq9vJtO03bT6eXdBE7dTeCLewh8YQ+BUy97sYoXLv/7cpV/X9lD4CsRBL
04-26 15:27:55.820 I/Gecko   ( 1030): [SharedSurface_Gralloc 0x441a7d40] destroyed
04-26 15:27:55.880 I/Gecko   (   83): [Parent 83] WARNING: waitpid failed pid:1007 errno:10: file ../../../gecko/ipc/chromium/src/base/process_util_posix.cc, line 254
04-26 15:27:55.880 I/Gecko   (   83): [Parent 83] WARNING: Failed to deliver SIGKILL to 1007!(3).: file ../../../gecko/ipc/chromium/src/chrome/common/process_watcher_posix_sigchld.cc, line 118
04-26 15:27:55.900 I/Gecko   (   83): 1398551275909	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {494ee832-7679-493b-babb-a82e2668c2eb}, {494ee832-7679-493b-babb-a82e2668c2eb}
04-26 15:27:55.960 I/Gecko   (   83): 1398551275975	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {836d5750-f1a8-4df6-adeb-0cd388a23d39}
04-26 15:27:56.000 I/Gecko   (   83): 1398551276008	Marionette	INFO	Switched to frame: {"frameValue":null}
04-26 15:27:56.130 I/Gecko   (   83): 1398551276135	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {836d5750-f1a8-4df6-adeb-0cd388a23d39}, {836d5750-f1a8-4df6-adeb-0cd388a23d39}
04-26 15:27:56.130 I/Gecko   (   83): 1398551276142	Marionette	DEBUG	Got request: executeWithCallback, data: {"to":"0","sessionId":"3-b2g","name":"executeAsyncScript","parameters":{"specialPowers":false,"scriptTimeout":null,"newSandbox":true,"args":[],"filename":"gaia_test.py","script":"return GaiaApps.displayedApp();","line":66}}, id: {ab033f5d-5e8b-49e8-b34f-278178f9a21f}
04-26 15:27:56.310 E/GeckoConsole(   83): Content JS LOG at dummy file:392 in GaiaApps.displayedApp: app with origin 'http://vit.sportv.utouchlabs.com' is displayed
04-26 15:27:56.310 I/Gecko   (   83): 1398551276323	Marionette	INFO	sendToClient: {"from":"0","value":{"frame":{"ELEMENT":"{39dd23a3-61dd-411a-83dc-d0efebe6869b}"},"src":"http://vit.sportv.utouchlabs.com/vitoria/index.html","name":"Vitória SporTV","origin":"http://vit.sportv.utouchlabs.com"}}, {ab033f5d-5e8b-49e8-b34f-278178f9a21f}, {ab033f5d-5e8b-49e8-b34f-278178f9a21f}
04-26 15:27:56.310 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 15:27:56.330 I/Gecko   (   83): 1398551276341	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {28421ca6-3402-408d-9208-2229ed743b60}
04-26 15:27:56.330 I/Gecko   (   83): 1398551276343	Marionette	INFO	Switched to frame: {"frameValue":null}
04-26 15:27:56.490 I/Gecko   (   83): 1398551276498	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {28421ca6-3402-408d-9208-2229ed743b60}, {28421ca6-3402-408d-9208-2229ed743b60}
04-26 15:27:56.500 I/Gecko   (   83): 1398551276511	Marionette	DEBUG	Got request: execute, data: {"to":"0","sessionId":"3-b2g","name":"executeScript","parameters":{"specialPowers":false,"scriptTimeout":null,"newSandbox":true,"args":[],"filename":"gaia_test.py","script":"window.wrappedJSObject.dispatchEvent(new Event('home'));","line":788}}, id: {75571232-a951-4cad-889f-0afdf49da501}
04-26 15:27:56.730 I/Gonk    (   83): Setting nice for pid 1090 to 18
04-26 15:27:56.730 I/Gonk    (   83): Changed nice for pid 1090 from 18 to 18.
04-26 15:27:56.740 I/Gecko   (   83): [Parent 83] WARNING: waitpid failed pid:1090 errno:10: file ../../../gecko/ipc/chromium/src/base/process_util_posix.cc, line 254
04-26 15:27:56.790 I/Gonk    (   83): Setting nice for pid 1090 to 1
04-26 15:27:56.790 I/Gonk    (   83): Changed nice for pid 1090 from 18 to 1.
04-26 15:27:57.050 I/Gecko   (   83): 1398551277059	Marionette	INFO	sendToClient: {"from":"0","value":null}, {75571232-a951-4cad-889f-0afdf49da501}, {75571232-a951-4cad-889f-0afdf49da501}
04-26 15:27:57.200 I/Gecko   (   83): 1398551277212	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {45ae4631-d8be-4410-9d73-3f6e8daf07df}
04-26 15:27:57.260 I/Gecko   (   83): 1398551277270	Marionette	INFO	Switched to frame: {"frameValue":null}
04-26 15:27:57.360 I/Gecko   (   83): 1398551277373	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {45ae4631-d8be-4410-9d73-3f6e8daf07df}, {45ae4631-d8be-4410-9d73-3f6e8daf07df}
04-26 15:27:57.370 I/Gecko   (   83): 1398551277380	Marionette	DEBUG	Got request: executeWithCallback, data: {"to":"0","sessionId":"3-b2g","name":"executeAsyncScript","parameters":{"specialPowers":false,"scriptTimeout":null,"newSandbox":true,"args":[],"filename":"gaia_test.py","script":"return GaiaApps.displayedApp();","line":66}}, id: {8439b9e1-4b89-4c6b-b599-2f1f923ee9f4}
04-26 15:27:57.540 I/Gecko   (   83): 1398551277545	Marionette	INFO	sendToClient: {"from":"0","value":{"frame":{"ELEMENT":"{573e35ae-4003-4e96-8030-b679b96865c4}"},"src":"app://homescreen.gaiamobile.org/index.html#root","name":"Homescreen","origin":"app://homescreen.gaiamobile.org"}}, {8439b9e1-4b89-4c6b-b599-2f1f923ee9f4}, {8439b9e1-4b89-4c6b-b599-2f1f923ee9f4}
04-26 15:27:57.580 E/GeckoConsole(   83): Content JS LOG at dummy file:392 in GaiaApps.displayedApp: app with origin 'app://homescreen.gaiamobile.org' is displayed
04-26 15:27:57.590 I/Gecko   (   83): 1398551277599	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {fff880de-49fe-4820-b3d1-fa29038ed48b}
04-26 15:27:57.590 I/Gecko   (   83): 1398551277601	Marionette	INFO	Switched to frame: {"frameValue":null}
04-26 15:27:57.770 I/Gecko   (   83): 1398551277779	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {fff880de-49fe-4820-b3d1-fa29038ed48b}, {fff880de-49fe-4820-b3d1-fa29038ed48b}
04-26 15:27:57.790 I/Gecko   (   83): 1398551277803	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {dbb20bbf-a9c0-4191-b305-639c29325681}
04-26 15:27:57.800 I/Gecko   (   83): 1398551277807	Marionette	INFO	Switched to frame: {"frameValue":null}
04-26 15:27:58.960 I/Gonk    (   83): Setting nice for pid 1030 to 18
04-26 15:27:58.960 I/Gonk    (   83): Changed nice for pid 1030 from 1 to 18.
04-26 15:27:58.970 I/Gecko   (   83): 1398551278983	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {dbb20bbf-a9c0-4191-b305-639c29325681}, {dbb20bbf-a9c0-4191-b305-639c29325681}
04-26 15:27:59.270 I/Gecko   (   83): 1398551279276	Marionette	DEBUG	Got request: executeWithCallback, data: {"to":"0","sessionId":"3-b2g","name":"executeAsyncScript","parameters":{"specialPowers":false,"scriptTimeout":null,"newSandbox":true,"args":[],"filename":"gaia_test.py","script":"return GaiaApps.displayedApp();","line":66}}, id: {1aef0390-e10f-4bd1-a11c-61e0eb22419b}
04-26 15:27:59.560 E/GeckoConsole(   83): Content JS LOG at dummy file:392 in GaiaApps.displayedApp: app with origin 'app://homescreen.gaiamobile.org' is displayed
04-26 15:27:59.570 I/Gecko   (   83): 1398551279583	Marionette	INFO	sendToClient: {"from":"0","value":{"frame":{"ELEMENT":"{573e35ae-4003-4e96-8030-b679b96865c4}"},"src":"app://homescreen.gaiamobile.org/index.html#root","name":"Homescreen","origin":"app://homescreen.gaiamobile.org"}}, {1aef0390-e10f-4bd1-a11c-61e0eb22419b}, {1aef0390-e10f-4bd1-a11c-61e0eb22419b}
04-26 15:27:59.730 I/Gecko   (   83): 1398551279742	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"focus":true,"element":"{573e35ae-4003-4e96-8030-b679b96865c4}"}}, id: {61f09a27-4d16-46ac-bf99-e95f1e773de1}
04-26 15:27:59.740 I/Gecko   (   83): 1398551279754	Marionette	INFO	Switched to frame: {"frameValue":"{573e35ae-4003-4e96-8030-b679b96865c4}"}
04-26 15:27:59.760 I/Gecko   (   83): 1398551279767	Marionette	INFO	trying remote frame 0
04-26 15:27:59.760 I/Gecko   (   83): 1398551279768	Marionette	INFO	deleting frame
04-26 15:27:59.760 I/Gecko   (   83): 1398551279769	Marionette	INFO	trying remote frame 1
04-26 15:27:59.760 I/Gecko   (   83): 1398551279774	Marionette	INFO	frame-manager load script: [object ChromeMessageSender]
04-26 15:27:59.840 I/Gecko   ( 1090): ###################################### forms.js loaded
04-26 15:27:59.860 I/Gecko   ( 1090): ############################### browserElementPanning.js loaded
04-26 15:27:59.880 I/Gecko   ( 1090): ######################## BrowserElementChildPreload.js loaded
04-26 15:28:00.560 I/Gecko   (   83): [Parent 83] WARNING: pipe error (151): Connection reset by peer: file ../../../gecko/ipc/chromium/src/chrome/common/ipc_channel_posix.cc, line 446
04-26 15:28:00.560 I/Gecko   (   83): 
04-26 15:28:00.560 I/Gecko   (   83): ###!!! [Parent][MessageChannel] Error: Channel error: cannot send/recv
04-26 15:28:00.560 I/Gecko   (   83): 
04-26 15:28:00.640 I/Gecko   (   83): [Parent 83] WARNING: waitpid failed pid:1030 errno:10: file ../../../gecko/ipc/chromium/src/base/process_util_posix.cc, line 254
04-26 15:28:00.910 I/Gecko   (   83): 1398551280920	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {61f09a27-4d16-46ac-bf99-e95f1e773de1}, {61f09a27-4d16-46ac-bf99-e95f1e773de1}
04-26 15:28:01.090 I/Gecko   (   83): 1398551281097	Marionette	INFO	sendToClient: {"from":"0","value":"app://homescreen.gaiamobile.org/index.html#root"}, {dfa6a695-5004-4277-8937-bb8700ef539f}, {dfa6a695-5004-4277-8937-bb8700ef539f}
04-26 15:28:01.090 I/Gecko   (   83): 1398551281103	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {64a86d9f-9302-4e80-9af5-7f133f484e0a}
04-26 15:28:01.160 I/Gecko   (   83): 1398551281174	Marionette	INFO	Switched to frame: {"frameValue":null}
04-26 15:28:01.270 I/Gecko   (   83): 1398551281282	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {64a86d9f-9302-4e80-9af5-7f133f484e0a}, {64a86d9f-9302-4e80-9af5-7f133f484e0a}
04-26 15:28:01.280 I/Gecko   (   83): 1398551281288	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {a5fdab77-9a7f-47cb-a664-ac0669992cdb}
04-26 15:28:01.280 I/Gecko   (   83): 1398551281290	Marionette	INFO	Switched to frame: {"frameValue":null}
04-26 15:28:01.330 W/WifiHW  (   83): wifi_command: SIGNAL_POLL
04-26 15:28:01.380 I/Gecko   (   83): 1398551281393	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {a5fdab77-9a7f-47cb-a664-ac0669992cdb}, {a5fdab77-9a7f-47cb-a664-ac0669992cdb}
04-26 15:28:01.390 I/Gecko   (   83): 1398551281400	Marionette	DEBUG	Got request: executeWithCallback, data: {"to":"0","sessionId":"3-b2g","name":"executeAsyncScript","parameters":{"specialPowers":false,"scriptTimeout":null,"newSandbox":true,"args":[],"filename":"gaia_test.py","script":"GaiaApps.killAll()","line":91}}, id: {cb4d55b2-b772-4a5d-8c73-2099195ee67d}
04-26 15:28:01.450 I/Gecko   (   83): 1398551281458	Marionette	INFO	sendToClient: {"from":"0","value":true}, {cb4d55b2-b772-4a5d-8c73-2099195ee67d}, {cb4d55b2-b772-4a5d-8c73-2099195ee67d}
04-26 15:28:01.460 I/Gecko   (   83): 1398551281471	Marionette	DEBUG	Got request: switchToFrame, data: {"to":"0","sessionId":"3-b2g","name":"switchToFrame","parameters":{"id":null,"focus":true}}, id: {676cb94b-77bb-4b66-8d33-8fb667c5da4d}
04-26 15:28:01.460 I/Gecko   (   83): 1398551281473	Marionette	INFO	Switched to frame: {"frameValue":null}
04-26 15:28:01.640 I/Gecko   (   83): 1398551281646	Marionette	INFO	sendToClient: {"from":"0","ok":true}, {676cb94b-77bb-4b66-8d33-8fb667c5da4d}, {676cb94b-77bb-4b66-8d33-8fb667c5da4d}
04-26 15:28:01.640 I/Gecko   (   83): 1398551281654	Marionette	DEBUG	Got request: executeWithCallback, data: {"to":"0","sessionId":"3-b2g","name":"executeAsyncScript","parameters":{"specialPowers":false,"scriptTimeout":60000,"newSandbox":true,"args":[],"filename":"app_checker.py","script":"\n        GaiaApps.locateWithManifestURL('http://vit.sportv.utouchlabs.com/vitoria/manifest.webapp',\n                                       null,\n                                       function uninstall(app) {\n                                       navigator.mozApps.mgmt.uninstall(app);\n                                       marionetteScriptFinished(true);\n                                       });\n        ","line":129}}, id: {53ea5c4b-757b-407d-993d-3522c6f6ad46}
04-26 15:28:01.680 I/Gecko   (   83): -- webapps.js uninstall http://vit.sportv.utouchlabs.com/vitoria/manifest.webapp
04-26 15:28:01.940 I/Gecko   (   83): 1398551281946	Marionette	INFO	sendToClient: {"from":"0","value":true}, {53ea5c4b-757b-407d-993d-3522c6f6ad46}, {53ea5c4b-757b-407d-993d-3522c6f6ad46}
